title,description,posted_date,price,partitioning,surface,floor,rooms,terrace,parking,cellar,source_offer,neighborhood,posted_date_month,price_sqm
"prima inchiriere! apartament cu 2 camere semidecomandat, zon","capital imobiliare va propune spre inchiriere un apartament cu 2 camere semidecomandat, situat in apropiere de centrul orasului cluj-napoca. proprietatea se afla la prima inchiriere, dispune de 53 mp, iar compartimentarea este urmatoarea: 1 dormitor, 1 living, 1 bucatarie, 1 baie si 1 hol. se preda complet mobilat si utilat cu frigider, masina de spalat vase, cuptor electric, plita inductie, cuptor cu microunde, masina de spalat rufe cu uscator, suport uscat rufe, cabina dus, tv led smart in dormitor si living. exista posibilitatea inchirierii unui loc de parcare contra cost (50 euro/luna).pentru mai multe detalii, nu ezitati sa ne contactati!id intern: ci2842confort: 1tip imobil: bloc de apartamentenumăr băi: 1",2019-09-08,800.0,semidecomandat,53.0,1,2.0,False,True,False,unknown,centru,9,15.09433962264151
"garsoniera 22mp, manastur","id intern: hc422craft imobiliare va propune spre inchiriere, o garsoniera situata in cartierul manastur ,zona casa piratilor, intr-un bloc de garsoniere. garsoniera confort 1, este semidecomandata si este situata la etajul 2 al unui imobil dispus pe 4 etaje, avand suprafata utila de 22mp. garsoniera se inchiriaza complet mobilata si utilata. imobilul este situat in apropiere de statiile mijloacelor de transport in comun, supermarket-uri si alte puncte de interes.comision: 50%imediat",2019-09-08,280.0,semidecomandat,22.0,2,1.0,False,False,False,real estate agency,manastur,9,12.727272727272727
apartament cu 2 camere in centrul orasului cluj-napoca!,"capital imobiliare va propune spre inchiriere un apartament cu 2 camere semidecomandat, situat in centrul orasului cluj-napoca. proprietatea dispune de 60 mp, iar compartimentarea acestuia este urmatoarea: 1 dormitor, 1 living, 1 bucatarie, 1 baie si 1 balcon.pentru mai multe detalii, nu ezitati sa ne contactati!id intern: ci3040confort: 1tip imobil: bloc de apartamentenumăr băi: 1nr. locuri parcare: 1",2019-09-05,600.0,semidecomandat,60.0,2,2.0,True,True,False,unknown,centru,9,10.0
inchiriez apartament cu 3 camere floresti,"persoană fizică ofer spre închiriere pe termen lung apartament 2 camere + 1 living cu bucatarie, disponibil imediat, mobilat, finisat și utilat complet (frigider, mașină de spălat, masina de spalat vase, tv) cu loc de parcare in fata blocului, balcon.apartamentul se află la parter, pe strada stejarului, aproape de mijloacele de transport în comun, smurd, centru fitness și magazine (carrefour express, panemar).confort: luxtip imobil: bloc de apartamentenumăr băi: 1posibilitate parcare: danr. locuri parcare: 1",2019-09-05,295.0,semidecomandat,62.0,ground floor,3.0,True,True,False,unknown,floresti,9,4.758064516129032
garsoniera cocheta si spațioasă lângă fsega și iulius mall,"propunem spre închiriere o garsoniera finisată, utilata și mobilata complet și modern, de 36 mp, care poate satisface cerințelor a doua persoane care studiază la fsega (cca 2 minute de facultate) sau la facultatatile din vecinatate, cât și pentru persoanele care lucrează în zona iulius mall și fsega. stație de autobuz în fata blocului și toate celelalte puncte de interes public in apropiere de imobil.",2019-09-08,300.0,decomandat,36.0,5,1.0,False,False,False,real estate agency,gheorgheni,9,8.333333333333334
2 camere în zona parcului iuliu hațegan + loc de parcare,"suiradiv imobliare vă propune spre închiriere un apartament situat în cartierul plopilor, în zona parcului sportiv iuliu hațegan. apartamentul este compus din 2 camere, 1 baie, 1 bucătărie. apartamentul are o suprafață de 78 și o terasă de 24 mp, se află  la etajul 6. incălzirea funcționează prin centrală termică proprie, este izolat termic, acesta deținând loc de parcare. apartamentul este utilat cu aer condiționat.id intern: 343alege suiradiv, pentru un nou început!",2019-09-08,600.0,semidecomandat,78.0,6,2.0,False,True,False,real estate agency,plopilor,9,7.6923076923076925
apartament cu 1 camere de inchiriat in zona marasti,"se inchirieaza apartament in cartierul gheorgheni, zona iulius mall.dispune de o suprafata utila de 40 mp si este compartimentat astfel: 1 dormitor, 1 bucatarie, 1 baie, 1 balcon.se inchirieaza complet mobilat si utilat.contactati-ne chiar acum pentru aceasta oferta!",2019-09-08,450.0,decomandat,40.0,4,1.0,True,False,False,real estate agency,marasti,9,11.25
"apartament 3 camere, 95 mp, garaj, zona strazii mircea eliade","blitz ofera spre inchiriere apartament situat in zona strazii mircea eliade din cartierul zorilor. apartamentul este pozitionat la parterul unui imobil cu 2 etaje si are o suprafata utila de 95 mp. este format din living si bucatarie open space, 2 dormitoare, 2 bai, hol, 1 balcon si 1 terasa de 25 mp. apartamentul este dotat cu usa metalica la intrare si geamuri termopan cu tamplarie din pvc. finisajele interioare si mobilierul sunt de calitate superioara. apartamentul se inchiriaza complet mobilat si  pretul chiriei este inclus un garaj. blitz 41128ai",2019-09-04,630.0,,95.0,ground floor,3.0,True,True,False,real estate agency,centru,9,6.631578947368421
"apartament 3 camere, 75 mp, parcare zona strazii calea turzii","litz ofera spre inchiriere apartament cu 3 camere, situat in zona strazii calea turzii, din cartierul zorilor. acesta este pozitionat la etajul 2 intr-un imobil cu 3 niveluri si dispune de o suprafata utila de 75 mp. compartimentarea apartamentului este semidecomandata, gandita astfel: 2 dormitoare, living cu bucatarie, hol, 2 bai si balcon. beneficiaza de centrala termica proprie, geamuri termopan cu tamplarie din pvc si usa metalica la intrare. se ofera spre inchiriere complet mobilat si utilat, iar in pret este inclus si un loc de parcare. blitz 41164ai",2019-09-04,600.0,,75.0,2,3.0,True,True,False,real estate agency,andrei muresanu,9,8.0
pf închiriez apartament 2 camere ultracentral,"pf. închiriez  ultracentral p-ta m. viteazu ap 2 camere semidecomandat,. ultrafinisat  48mp, et4/4 ușa antiefractie , sistem alarma , ct, aer  condiționat, mobilat , utilat modern, loc de parcare aproape umf, ubb 550 euro/neg. inf. 0741040086",2019-09-24,550.0,semidecomandat,48.0,4,2.0,False,True,False,owner,centru,9,11.458333333333334
închiriere apartament zona p-ţa cipariu,"luxwil oferă spre închiriere  în apropierea teatrului national,  pe str. traian moşoiu, în bloc izolat termic ,  apartament 2 camere, semidecomandat,  etaj 1, finisat, centrală termică proprie,  mobilat ,utilat,  ocupabil imediat,  preţ 350 euro.",2019-09-25,350.0,semidecomandat,48.0,1,2.0,False,False,False,owner,not found,9,7.291666666666667
apartament 3 camere hasdeu,"capital imobiliare propune spre inchiriere un apartament cu 3 camere semidecomandat in cartierul hasdeu, cluj-napoca. proprietatea este situata la demisolul unui imobil, avand urmatoarea compartimentare: living cu bucatarie, 2 dormitoare, 1 baie si 1 hol. de asemenea, proprietatea beneficiaza de un loc de parcare. apartamentul este foarte aproape de umf si usamv, de acemenea si de mijloace de transport in comun.pentru mai multe detalii, nu ezitati sa ne contactati!id intern: ci3065confort: 1tip imobil: bloc de apartamentenumăr băi: 1",2019-09-09,650.0,semidecomandat,68.0,basement,3.0,False,True,False,unknown,centru,9,9.558823529411764
apartament 2 camere complet mobilat si utilat cartier europa,"koncept imobiliare va propune spre vanzare/inchiriere un apartament cu 2 camere decomandate intr-o constructie noua 2018. apartamentul este situat la etajul 2 unui imobil nou dispus pe 3 nivele, avand o suprafata utila de 58 mp si este compartimentat astfel: 1 dormitor cu dressing,living +bucatarie (open space),1 baie, 1 terasa de 16mp. apartamentul dispune de finisaje premium, mobilier realizat la comanda, centrala termica proprie, cuptor electric, plita pe gaz, frigider, masina de spalat rufe si masina de spalat vase. acesta se vinde/inchiriaza mobilat si utilat complet, iar in pretul este inclus un loc de parcare in garaj subteran. pentru mai multe informatii sau pentru vizionarea ofertei nu ezitati sa ne contactati prin e-mail, telefonic sau la sediul agentiei pe strada napoca nr. 10.",2019-09-09,550.0,decomandat,56.0,2,2.0,True,True,False,real estate agency,europa,9,9.821428571428571
"inchiriez apartament 1 cam 28 mp in manastur, zona big 250 euro!","inchiriez din data de 01.10.2019 ap 1 camera ,28 mp plus balcon are masina de spalat, frigider si aragaz. canapeaua va fi schimbata inainte si ap zugravit. foarte aproape de mijloace de transport , tramvai ,autobuz, aprox 10 min de centru. ap se afla la etajul 2 strada bucegi. chiria 250 euro pe luna pret fix se percepe garantie 250 euro. pentru mai multe detalii ma puteti contacta telefonic.se poate vedea din data de 18/09/19. multumesc",2019-09-09,250.0,decomandat,28.0,2,1.0,True,False,False,owner,manastur,9,8.928571428571429
"apartament 2 camere 62mp+60mp terasa+garaj subteran, gheorgh","id oferta: 2777homeward imobiliare va propune spre inchiriere un apartament cu 2 camere 62 mp+60 mp terasa situat in cartierul gheorgheni.apartamentul este pozitionat la etajul 1 al unui imobil cu 8 niveluri, dotat cu lift, constructie noua.in ceea ce priveste compartimentarea acesta este decomandat avand urmatoarele caracteristici: 2 camere, bucatarie, 1 baie, 1 hol, 1 terasa 60mp.se inchiriaza complet mobiliat si utilat si este la prima inchiriere.dispune de loc de parcare subteran inclus in pret.parerea agentului: apartamentul este situat intr-un complex rezidential, avand avantaje multiple, se preteaza unui cuplu.in cazul în care aceasta oferta va este pe plac nu ezitati sa ne contactati .id intern: p2777confort: 1tip imobil: bloc de apartamentenumăr băi: 1nr. locuri parcare: 1",2019-09-09,470.0,decomandat,62.0,1,2.0,True,True,False,unknown,gheorgheni,9,7.580645161290323
apartament 3 camere cochet cu parcare ultracentral,"rbc imobiliare va ofera spre inchiriere apartament 3 camere ultracentral, in zona ntt data.apartamentul este situat la etajul 2 al unui imobil p+3 cu lift, are o suprafata de 85 mp+2 balcoane si este compartimentat in living+bucatarie, 2 dormitoare, 2 bai. dispune de centrala termica proprie, aer conditionat, finisaje de exceptie.apartamentul se va preda cu bucataria mobilata si utilata, baile mobilate iar in cele 2 camere vor fi paturi de dormitor.ideal pentru locuit dar si pentru activitate de birou, in acest caz , va ramane cu bucataria mobilata daca se doreste.se poate inchiria si un loc de parcare in subteranul imobilului, la pretul de 50 eur.merita vazut.pentru mai multe detalii, nu ezitati sa ne contactati.",2019-09-09,850.0,semidecomandat,85.0,2,3.0,True,True,False,real estate agency,centru,9,10.0
regim hotelier 2 camere decomadate in mihai viteazul,"se da spre inchiriere in regim hotelier apartament cu doua camere decomandate in piata mihai viteazulbeneficii pentru clientii acestei oferte:1. beneficii oferite de zona: situat in zona ultracentrala  a orasului cu acces la centrul istoric(3 min de mers pe jos ), mcdonald's (1 min distanta), aproape centrul comercial si statia de autobuz sora, la 1 km de universitatea babes bolyai, 1,4 km de gara.2. beneficii tehnice ale ofertei: apartamentul este dotat cu: centrala termica  proprie,tv plasma, pat dublu matrimonial, spatiu de depozitare, cuptor cu microunde, aer conditionat etc.pretul pentru o noapte este de 250 lei   100 lei garantiaid activ imob:204185confort: 1tip imobil: bloc de apartamentenumăr băi: 1",2019-09-09,250.0,decomandat,50.0,4,2.0,False,False,False,unknown,centru,9,5.0
"apartament, 2 camere, 40 mp, parcare, zona str. dorobantilor","oferta id: 2583va prezentam un apartament modern, ideal pentru persoanele care isi doresc sa locuiasca intr-o zona cu acces facil catre centrul orasului, dar si toate punctele de interes ale acestuia.privo imobiliare inchiriaza: apartament 2 camere, semidecomandat, complet mobilat si utilat, avand suprafata utila de 40 mp, situat la etajul 3 al unui imobil de 3 niveluri, in zona semicentrala, la inceputul strazii dorobantilor.disponibil pentru ocupare imediata, apartamentul dispune de un loc de parcare propriu, centrala termica proprie, geamuri termopan din tamplarie pvc, usa metalica; costurile de intretinere sunt reduse datorita izolatiei blocului dar si datorita centralei proprie cu care este dotat apartamentul. un aspect de retinut si de luat in considerare este utilarea completa cu electrocasnice.este ideal unui cuplu sau unei singure persoane; modalitatea de amenajare a intregului apartament combina placutul cu utilitatea.contactati-ne cu incredere daca aceasta oferta se pliaza necesitatilor dumneavoastra pentru vizionari sau mai multe detalii.",2019-09-24,360.0,semidecomandat,40.0,3,2.0,False,True,False,real estate agency,marasti,9,9.0
"garsoniera, de închiriat, în plopilor","ilustra imobiliare  inchiriază garsoniera, semidecomandat, 26 mp, zona plopilor, 1 bucatarie, 1 baie, parchet, gresie, finisat, faianta, apometre, termopane, usa metalica (antefractie), mobilat, mobilier bucatarie personalizat, utilata, zona parcul rozelor;, 290 eur pe luna, id: 44519, inf.str.tipografiei nr.8. tel. 0264/432600 0729922319 0743467565, .ilustraimob.ro",2019-09-09,290.0,,26.0,nan,1.0,False,False,False,real estate agency,plopilor,9,11.153846153846153
"inchiriere apartament 2 camere decomandat, gheorgheni","capital imobiliare va propune spre inchiriere un apartament cu 2 camere decomandat situat in cartierul gheorgheni, cluj napoca.proprietatea dispune de 65 mp, iar compartimentarea este urmatoarea: 1 dormitor, 1 living, 1 bucatarie, 1 baie, 1 hol si 1 balcon.pentru mai multe detalii nu ezitati sa ne contactati!id intern: ci3068confort: 1tip imobil: bloc de apartamentenumăr băi: 1",2019-09-09,500.0,decomandat,65.0,2,2.0,True,False,False,unknown,gheorgheni,9,7.6923076923076925
"2 camere decomandate, gheorghieni","suiradiv imobiliare vă oferă spre închiriere un apartament în cartierul gheorghieni, zona străzii bistriței. apartamentul este compus din 2 camere decomandate,  1 baie,1 bucătărie, 2 terase de 25 mp. încălzire prin pardoseală, de asemenea dispune de loc de parcare, curte interioară. apartamentul se închiriază mobilat și utilat.id intern: 361",2019-09-09,690.0,decomandat,60.0,nan,2.0,False,True,False,real estate agency,not found,9,11.5
garsoniera de inchiriat zorilor,garsoniera zorilor .se ofera inchirierea celor care lasa un telefon de contact la adresa de mai jos .detalii la ofertacluj2019@gmail com,2019-09-09,300.0,,24.0,nan,1.0,False,False,False,real estate agency,zorilor,9,12.5
